listing_id,id,date,reviewer_id,reviewer_name,comments
16531782,666800116,2020-09-21,125687382,Ashley,Beautiful garden space - very cool old home.
16531782,671085059,2020-10-04,359755722,April,I loved this little studio
16531782,671530747,2020-10-05,195392122,Bruce,Good for passing through town...
16531782,671848035,2020-10-06,5237442,Diana,"The only struggleI had was with the master lock to get in. It was dark and I was doing the peepee dance trying to get the key out. I had never used one before. Otherwise, the bed was comfortable and it was great for a quick night stay. Based on the garden decor of Buddha’s and animals, Liz is a good spirit offering a place for travelers to lay their weary heads. Also, delicious soft pretzels for after hike dinner nearby. 😋"
16531782,672994829,2020-10-10,98941732,Leo,"This is my second time staying at Elizabeth's, this time in the other room. Big comfy bed, very cute room, powerful shower, all the amenities, centrally located."
16531782,701690970,2020-10-18,364022652,Michelle,Elizabeth was a delightful host and it was a perfect stay for our weekend getaway.
16531782,702170340,2020-10-19,255971774,Adam,Lovely and quiet place with a lot of character. Would definitely go back!
16531782,703750673,2020-10-25,3603955,Desiree,"We loved our stay at Elizabeth's place. It was very quiet and cozy, and had everything one might need for a short stay. It is also in a great location, close to anything you might want to do in the area. We went apple picking at Sam Ascott Orchard, about 30 minutes away and had such a great time!<br/>The bed is a little on the soft side, if that is a consideration for how well you'll sleep. <br/>We'd love to visit again in the spring or summer when we can take a dip in the pool or sit comfortably in the garden!"
16531782,706265255,2020-11-02,197768330,Stephanie,"We really wanted to love our stay in Albany, but there were a few hiccups along the way. Here are some pros and cons that were applicable to our experience.<br/>Pros:<br/>-The location is in a very safe and peaceful neighborhood <br/>-The apartment is popped out from the main house which felt private and was overall quiet<br/>-The apartment was as pictured, felt cozy, and had a comfortable bed<br/>The Cons:<br/>-The bathroom sink was broken upon arrival and after immediately contacting our host we did not receive any response until I contacted air b&b and they contacted her, the the following morning - so communication was very poor <br/>-There were some cleanliness issues including the following: hair on the sheets/in the shower, dirty towels in the kitchen (with crust on them), dirty counters/walls in the kitchen, stained/torn towels in the bathroom,   several partially used paper towel rolls that were stained, an almost empty roll of toilet paper in the bathroom, and a tiny remnant of soap left for us in the shower, and various used cleaning supplies were left out in the entry to the bathroom, to name a few<br/>-There was a smoke detector in the room that was very old and appeared to be out of order<br/>Overall our stay was not what we expected and we would not return to this location. It definitely has potential, but the cons outweighed the pros for us."
16531782,707900384,2020-11-09,183358839,Greg,Very cool space
16531782,710579447,2020-11-22,269052375,Andrew,.
16531782,714119198,2020-12-07,11750294,Ronnia,Liz was a gracious host. She was always available and willing to help and accommodate us. The place is charming and the location is great. Definitely recommend for anyone in town.
16531782,717406757,2020-12-22,175335571,Mark,Great place
16531782,733726163,2021-02-22,69868258,Emily,"Great location, lovely first floor room with bay window, private entrance. My family is very covid-timid so I really strive for a contactless experience and appreciate how it was easy to do here. Nicely arranged room with all of the things I needed. Beautiful location on a little greenway, very nice neighborhood."
16531782,735432614,2021-02-28,37355719,George,Really cool place.  Nice area. Had a nice time!
16531782,736276640,2021-03-04,78704961,Kim,We were in a really tough spot & Liz helped us out at the last minute which was a blessing.
16531782,736480610,2021-03-05,249379645,Michael Clare,"This place is cute and clean. Check in was hassle free. We didn’t need to cook anything, but you’d have everything you need to if you wanted."
16531782,737152949,2021-03-07,357722178,Tia,We had an amazing time! Everything was spectacular.
16531782,738601698,2021-03-13,135101196,Ian,Easy check-in and pleasant stay!
16531782,739476133,2021-03-15,110822479,Chris,"Great, quiet location. Amazing furniture and wooden floors. Excellent place for 1 person or a couple."
16531782,743590374,2021-03-29,83909736,Felix,"Home Run!!!!! Spent a lovely nine days with my wife at this AirB&B.  Liz is a charming, attentive and lovely hostess.  Room is beautiful and had everything we needed.  The location could not have been better. Beautiful residential neighborhood, super safe,  with park in front of the property and a large pond near by.  Took full advantage of the great weather this week with walks and then sitting on the front porch.  Wish it had been in the summer so as to be able to swim in the pool.  will certainly stay their again and we highly recommend it."
16531782,744040785,2021-03-31,343762151,Alex,Liz gave an excellent experience.
16531782,744604531,2021-04-02,353470981,Eliana,It was an amazing cozy place. I loved staying there!
16531782,747420966,2021-04-10,394583122,Riesling,"Lovely little space! The kitchen and bathroom are super cute, and the studio is well-decorated."
16531782,749137978,2021-04-16,78704961,Kim,Liz is a great host! Very friendly & responsive. Her place is centrally located to a lot of things so it is a great place to stay! WOuld stay there again.
16531782,749978305,2021-04-18,395783747,James,We felt safe and secure in a lovely neighborhood that was easy to find!
16531782,751534578,2021-04-24,45704324,Hassan,Clean room with a comfortable bed. My friend and I were able to relax. Was met upon arrival and given the rules.
16531782,753311455,2021-04-30,87608974,Lynn R.,Beautiful suburban area with many restaurants nearby.  The area provides for some great neighborhood walks.
16531782,753626828,2021-05-01,351406854,Lyn,"The pictures don't do it justice. It's a cute studio with old finishings but tastefully stated. Full bed, desk, setting area with television. Kitchenette with everything you could need for fixing up something to eat."
16531782,754680417,2021-05-03,259856787,Rachel,"This is a nice, affordable place in Albany for exploring. It is close driving distance to a variety of good restaurants, the mall, and historical sites/downtown."
16531782,755873543,2021-05-07,366121441,Sharon,"Very beautiful house and Elizabeth was the sweetest host. Loved the room’s set up, it made us feel royal. Most likely will be staying again!"
